"SenderActor","Action","ReceiverActor","Date","Latitude","Longitude","Country","Source"
"govt","repress","anti","2013-06-03",39.9199,32.8543,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",39.9199,32.8543,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",39.9199,32.8543,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",39.9199,32.8543,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-03",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-04",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-04",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-04",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-04",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-04",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-04",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-04",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-04",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-04",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-04",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-04",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-04",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-04",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-04",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-04",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-04",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-05",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-05",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-05",39.9199,32.8543,"Turkey","ICEWS"
"govt","repress","anti","2013-06-05",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-06",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-06",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-06",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-06",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-07",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-07",41.0712,29.0232,"Turkey","ICEWS"
"govt","repress","anti","2013-06-07",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-07",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-08",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-08",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-08",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-08",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-08",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-08",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-09",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-09",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-09",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-09",39.9199,32.8543,"Turkey","ICEWS"
